date,username,tweet,language,hashtags,cashtags,nlikes,nreplies,nretweets
2022-04-24 05:33:33,thegaboeth,Nueva #NFTCollection 🔥🔥🔥  Color Block Picture Club  -1er Mint : Now -Mint 100 -Price: 0.02Ξ  #nfts #NFTCommunity #nftcollector #nftpolygon #nftlatam #ETH #moonbirds #nftclub #monnalisa #BAYC #CBPC #nftart #NFT   Entra aqui👇🏽👇🏽👇🏽  https://t.co/nASKO4YoEZ  https://t.co/4gg5SFOvKy,ro,"['nftcollection', 'nfts', 'nftcommunity', 'nftcollector', 'nftpolygon', 'nftlatam', 'eth', 'moonbirds', 'nftclub', 'monnalisa', 'bayc', 'cbpc', 'nftart', 'nft']",[],8,2,0
2022-04-24 05:33:31,Osvaldo50196972,Collection Miau Vintage Retro Cat NFT Miau Vintage Black Cat 107 - $15  https://t.co/XeUc7hfVTj #NFTs #NFTCommunity #nftcollector #NFTartist  #nftdesign  #nftcrypto #NFT #NFTJapan #nftart #nftcat #NFTcollections #NFTProject #cat #kitten  #NFTcryptoart @cryptocomnft #NFTCollection  https://t.co/Xc0nwiYcUD,fr,"['nfts', 'nftcommunity', 'nftcollector', 'nftartist', 'nftdesign', 'nftcrypto', 'nft', 'nftjapan', 'nftart', 'nftcat', 'nftcollections', 'nftproject', 'cat', 'kitten', 'nftcryptoart', 'nftcollection']",[],6,2,0
2022-04-24 05:33:29,NeonDolphinNFTs,#34 Pop Culture   is now available🎉🎉  0.023 ETH  👇🏽Check it out bellow!👇🏽   https://t.co/QJzHcnECZb  Don’t miss out! 🔥🔥🔥 #NFTs #NFT #NFTCommunity #NFTcollection #nftcollectors #NFTcommunitiy #neondolphin @opensea #nftart #NFTshilling #NFTMINING #NFTartwork  https://t.co/hqXssww4Hh,en,"['nfts', 'nft', 'nftcommunity', 'nftcollection', 'nftcollectors', 'nftcommunitiy', 'neondolphin', 'nftart', 'nftshilling', 'nftmining', 'nftartwork']",[],9,2,2
2022-04-24 05:33:26,RSornkom,Boulder Head is a Thailand-based NFT that follows the life of Boulder Head. A simple man who likes his boulder.  https://t.co/5tFmoQLXWk #NFT #NFTs #nftcollectors #NFTGiveaways #NFTcommuity #NFTcollections #opensea #openseanfts #Crypto #matic #ethereum #art #USA,en,"['nft', 'nfts', 'nftcollectors', 'nftgiveaways', 'nftcommuity', 'nftcollections', 'opensea', 'openseanfts', 'crypto', 'matic', 'ethereum', 'art', 'usa']",[],4,1,0
2022-04-24 05:33:11,adidasdeployer,ADIDA$ x CloneX #19636  #OpenSeaNFT #NFTCommunity #NFTs #NFT #PolygonNFT #PolygonNFTs  https://t.co/AQrOUHnsva,en,"['openseanft', 'nftcommunity', 'nfts', 'nft', 'polygonnft', 'polygonnfts']",[],7,0,1
2022-04-24 05:33:09,Ai_Pollutions,"""Ai Pollutions"" A great Oasis is what we await   Checkout our NFTs at the link below and help us to grow exponential by giving a ❤️     https://t.co/gSVCfaZDKJ  #NFT #NFTCommunity #NFTs #nftart #nftcollectors #NFTs #NFTdrop #NFTProject  https://t.co/m2tAfODUQF",en,"['nft', 'nftcommunity', 'nfts', 'nftart', 'nftcollectors', 'nfts', 'nftdrop', 'nftproject']",[],7,0,1
2022-04-24 05:33:07,ibrahim_klc11, https://t.co/wU5K1ptoAr #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Spirit of the Tree 0.08 ETH  https://t.co/TjFvoTViF3,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],6,1,0
2022-04-24 05:33:05,Cocoskidsart,#NFTCommunity #NFT #NFTs #NFTartist  https://t.co/aExqtgFGIJ,und,"['nftcommunity', 'nft', 'nfts', 'nftartist']",[],7,1,0
2022-04-24 05:33:03,YalcinnOzan,"🎁 #NFTGiveaway 🎁  ✅Follow 👉  @Veincoin1   &amp;  @YalcinnOzan   ✅ ❤️ &amp; RT this + Pinned Tweet 📌  Drop your $ETH address, Follow &amp; RT🔄  #NFT #NFTs #NFTCommunity  #nftart #nftcollectors #ETH  #NFTdrop #NFTdrops #APE  #Giveaways #NFTGiveaways  https://t.co/UG8SN8dWoL",en,"['nftgiveaway', 'nft', 'nfts', 'nftcommunity', 'nftart', 'nftcollectors', 'eth', 'nftdrop', 'nftdrops', 'ape', 'giveaways', 'nftgiveaways']",['eth'],16,15,13
2022-04-24 05:33:02,noonbirds,Golden boy? No it's a golden demon🔥🔥🔥 Mint is LIVE now!  #NFT #NFTs #Moonbirds #NFTCommunity #NFTGiveaway #Raffle #Premint  https://t.co/w7SipVZYz4,en,"['nft', 'nfts', 'moonbirds', 'nftcommunity', 'nftgiveaway', 'raffle', 'premint']",[],16,4,5
2022-04-24 05:33:01,SpookyDude1111,⛩️ “Go for it now. The future is promised to no one.” — Wayne Dyer  🔥 Check out this SPOOKY 👇 on @opensea  https://t.co/BpI0vLEoaR #NFT #NFTs #nftcommunity #nftcollector #NFTCollection,en,"['nft', 'nfts', 'nftcommunity', 'nftcollector', 'nftcollection']",[],7,1,1
2022-04-24 05:32:59,MetaworldofArt,"▪ Piece of the Passion of Christ series. ▪️Such a detailed series, consisting of many pieces was extremely popular in Germany in the late 15th – early 16th cent. ▪️ The picture is already digitized and included in our first NFT collection.  #nft #nftart #nftmuseum #nfts #art  https://t.co/Izi8uRgsiK",en,"['nft', 'nftart', 'nftmuseum', 'nfts', 'art']",[],5,0,0
2022-04-24 05:32:46,kombolgui,"Sold a bunch of these as well, so only 3 left! #objktcom #tezosart #nftcollectors #NFTs #NFT #hicetnunc",en,"['objktcom', 'tezosart', 'nftcollectors', 'nfts', 'nft', 'hicetnunc']",[],7,1,0
2022-04-24 05:32:45,_creativethings,What #NFT should I check out?. 👇😊   #NFTS  🔥,en,"['nft', 'nfts']",[],7,5,0
2022-04-24 05:32:37,ibrahim_klc11," https://t.co/rEVRZCn4ct #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  0.085 ETH It's a long, winding road.  https://t.co/hiYjFPEyqK",en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],9,1,0
2022-04-24 05:32:25,kesilgonzalez,Será que #Binance se ha convertido en el enemigo público de la propia #Criptocomunidad ?  #Criptomonedas #Criptonoticias #BinanceEspaña #BitcoinMexico #BitcoinEspaña #Bitcoinlatam #BitcoinArgentina #BitcoinColombia #BitcoinVenezuela  #Blockchain #NFT #NFTs #Ethereum #Defi  https://t.co/C88lV9rsTO,es,"['binance', 'criptocomunidad', 'criptomonedas', 'criptonoticias', 'binanceespaña', 'bitcoinmexico', 'bitcoinespaña', 'bitcoinlatam', 'bitcoinargentina', 'bitcoincolombia', 'bitcoinvenezuela', 'blockchain', 'nft', 'nfts', 'ethereum', 'defi']",[],6,1,0
2022-04-24 05:32:24,ibrahim_klc11, https://t.co/enKCZVKG0C #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  0.075 ETH Moon inspects base stations  https://t.co/h2gYmCv0Pe,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],7,2,0
2022-04-24 05:32:21,VijayChauhanx,@botchedbjork #LuffyToken looks promising 😉 #nfts #ETHGem #NFT #LuffyV2  https://t.co/daKf5xRGM9,en,"['luffytoken', 'nfts', 'ethgem', 'nft', 'luffyv2']",[],5,2,0
2022-04-24 05:32:19,chano0608,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/S4DPHopGwm  #NFTs #NFTCollector #nftcommunity  https://t.co/cZYkPhQ9Nj",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],6,1,1
2022-04-24 05:32:17,tntnftcommunity,Hi jf Joonz 🖐😊 🟥 I am a promoter from Iran This is my first contract with a good artist. I bet with my friend that you will buy this nft 🟪Artist:@sepidehsahebdel   https://t.co/6QOUJySDvI #TNTNFT #NFTCommuntiy #NFTMint #NFTs  #NFTshills #NFT  https://t.co/41626Rfljg,en,"['tntnft', 'nftcommuntiy', 'nftmint', 'nfts', 'nftshills', 'nft']",[],5,1,0
2022-04-24 05:32:14,eNFThusiast,"Grab an inner circle, without a gas issue on Polygon, and gain access to the entire collection!  ➡️➡️  https://t.co/sjXmGr2QnC ⬅️⬅️  Show off your favorite PFP #NFTs in a nifty way.  #NFTCommunity #NFTThailand #NFTAfrica #NFTGiveaway #NFT #NFTArt #NFTArtist #NFTDrop #ETH #MATIC",en,"['nfts', 'nftcommunity', 'nftthailand', 'nftafrica', 'nftgiveaway', 'nft', 'nftart', 'nftartist', 'nftdrop', 'eth', 'matic']",[],7,2,1
2022-04-24 05:32:03,national_alien,🎁 GIVEAWAY TIME 🎁   We are giving away 3 National Alien Academy NFT to 3 lucky winners 🎉 To enter this giveaway: 1️⃣ Follow twitter @national_alien 2️⃣ Retweet this tweet 🔁 3️⃣ Tag anyone you want   Winners will be announced on April 26th.  #nfts #nft #nftart #NFTGiveaway  https://t.co/cIMf6d6Hm9,en,"['nfts', 'nft', 'nftart', 'nftgiveaway']",[],8,3,0
2022-04-24 05:31:59,JFqubfg,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/ZxXr2rmTaC  #NFTs #NFTCollector #nftcommunity  https://t.co/XJt9b0WdKn",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],5,0,0
2022-04-24 05:31:57,SanctuaryMP,Check out this item on OpenSea  https://t.co/F9B7nSXVkV  MonkeyCosplayClub #19 Available on @opensea  0.01 $ETH  #NFT #NFTCommunity #NFTs #PixelArt #pixelartnft,en,"['nft', 'nftcommunity', 'nfts', 'pixelart', 'pixelartnft']",['eth'],5,1,0
2022-04-24 05:31:50,AntarcticaInu,$ARCTIC - Hyper Deflationary Adventure Game Token &amp; #NFTGame 5.22.22  #NFTCommunity #MetaverseNFT #metaverse #NFT #NFTs #Defi #ElonMusk #GameFi #DAO #VirtualReality #NFTartist #NFTdrop  https://t.co/gw7JojIUMJ,en,"['nftgame', 'nftcommunity', 'metaversenft', 'metaverse', 'nft', 'nfts', 'defi', 'elonmusk', 'gamefi', 'dao', 'virtualreality', 'nftartist', 'nftdrop']",['arctic'],6,2,1
2022-04-24 05:31:49,World888FinTech,伝説的な幕開けかなｗｗ 嬉しいな！！  ＃AstarCats　#AstarNetwork #NFT #NFTs #NFTdrops　 #NFTJapan #NFTart #NFTartist #OpenSeaNFT #NFTcollector #NFTCommunity #cryptoart,ja,"['astarcats', 'astarnetwork', 'nft', 'nfts', 'nftdrops', 'nftjapan', 'nftart', 'nftartist', 'openseanft', 'nftcollector', 'nftcommunity', 'cryptoart']",[],6,1,0
2022-04-24 05:31:44,ibrahim_klc11, https://t.co/rt1kXTK9bG #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Passionate love 0.08 ETH  https://t.co/6NktZtaFCc,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],5,3,0
2022-04-24 05:31:36,kantyrust,The @CryptoPixelApe collection is here! 20 / 10000 #NFTs already minted and listed! Floor price at 0.002 #ETH A mint site is under development.  https://t.co/fmfSOFigkO  #NFT #NFTs #NFTCommunity #NFTProject #NFTdrop  https://t.co/wDK0yxdXMt,en,"['nfts', 'eth', 'nft', 'nfts', 'nftcommunity', 'nftproject', 'nftdrop']",[],8,2,1
2022-04-24 05:31:23,mrfinancegeek,"Alder Mages' total volume in the last 24 HRS has increased by 1,154.72%.  The average price has increased by 35.65%.   The current floor price is 4.89 SOL with 63 total listed.  @AlderMages   #NFTCommunity #NFT #SolanaNFTs #Solana #NFTs #NFTProject  https://t.co/eLzsaN7SHu",en,"['nftcommunity', 'nft', 'solananfts', 'solana', 'nfts', 'nftproject']",[],9,1,0
2022-04-24 05:31:16,ibrahim_klc11, https://t.co/XDH4p9qHkh #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  0.085 ETH achieve your dream  https://t.co/qFFtGlyuIA,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],9,2,0
2022-04-24 05:31:11,hypernft8,"You may purchase my Dog king NFT on Rarible now. If 51 units are sold, I will burn 800 units. I hope you will receive it.  https://t.co/Nr1KWMJp9h #rarible #polygon #nonfungible #digitalasset #nft @rarible aracılığıyla #NFT #NFTs #NFTCollection #NFTCommunity #nftart #NFTCommmunity",en,"['rarible', 'polygon', 'nonfungible', 'digitalasset', 'nft', 'nft', 'nfts', 'nftcollection', 'nftcommunity', 'nftart', 'nftcommmunity']",[],9,1,0
2022-04-24 05:31:03,ibrahim_klc11, https://t.co/88ep7m4qCT #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  0.085 ETH I have dreams up to the sky.  https://t.co/RfHWKhdMLm,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],7,2,0
2022-04-24 05:31:00,MiloCrypto68,"Drop your #ETH wallet - randomly dropping into one! ✅RT, Like, Follow 🎁🎉 #NFT #NFTs #NFTdrop #nftart #NFTGiveaway #NFTCommunity  https://t.co/LCpNkZEvlk",en,"['eth', 'nft', 'nfts', 'nftdrop', 'nftart', 'nftgiveaway', 'nftcommunity']",[],14,11,6
2022-04-24 05:30:52,Ayhanaktasch,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/MYUQwPPRSp  #NFTs #NFTCollector #nftcommunity  https://t.co/HDgb8y9yv6",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],4,1,0
2022-04-24 05:30:47,wisco_sol,Ok so I’ve been helping with this project and the discord is now open!   Ted has been building his ass off and honestly.. IN TED I TRUST. We will start onboarding soon!  Check em out @SackheadSocial   #SolanaNFTs #NFTCommunity #Nft #Nfts #NFTshill,en,"['solananfts', 'nftcommunity', 'nft', 'nfts', 'nftshill']",[],6,2,0
2022-04-24 05:30:46,OkeanidNfte,Check out this item on OpenSea  https://t.co/FcFw5uqj55 via @opensea  #NFTs #NFT #NFTCommunity #NFTDrop #NFTartist  #NFTArts,en,"['nfts', 'nft', 'nftcommunity', 'nftdrop', 'nftartist', 'nftarts']",[],4,1,0
2022-04-24 05:30:45,lordcalder,"Why not buy some real art #NFTs, and take a look at this #NFT?  https://t.co/ohABUlBzD0",en,"['nfts', 'nft']",[],4,1,0
2022-04-24 05:30:43,BlockSolid,Why @PREMINT_NFT pass is a buy even at 3eth  A slightly tipsy threadoooooorrr  🔽🔽🔽🔽  #NFTs #NFT #NFTCommunity,en,"['nfts', 'nft', 'nftcommunity']",[],111,11,41
2022-04-24 05:30:39,CryptoMafiaCrew,"Did tony die with or because of the cigarette?  For sure, he died with one in his face, which is, no matter what you think about smoking, pretty cool.  #NFT, #NFTs   https://t.co/i57CZfBjQC  https://t.co/1LZuGesdQW",en,"['nft', 'nfts']",[],4,0,1
2022-04-24 05:30:36,hanjae9677,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/9PTi5nleQI  #NFTs #NFTCollector #nftcommunity  https://t.co/xt4O7AeYLG",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],4,0,0
2022-04-24 05:30:29,PirateSheckles,LAST DAY TO ENTER THE OFFICIAL GIVEAWAY 👏🏽👏🏽👏🏽🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨  CHECK PINNED TWEET FOR ENTRY RULES ✅✅✅✅✅  WINNER SELECTION TOMORROW MORNING ✨✨✨✨✨✨✨✨✨✨✨  #NFTGiveaway #NFTs #NFT #opensea #OpenSeaNTF #NFTCommunity #nftart #art #Web3 #MetaverseNFT #1of200 🤝  https://t.co/DXxIql2m81,en,"['nftgiveaway', 'nfts', 'nft', 'opensea', 'openseantf', 'nftcommunity', 'nftart', 'art', 'web3', 'metaversenft', '1of200']",[],9,2,1
2022-04-24 05:30:27,a_jayandri,@Hadi7i @communi3_io @jver474 @safriu67 @jiniisa5542 @atyk_ae @janjan_tea @kugaru563_ku @kuya2955 @SajaKomir @jonkwae1333 @EwrJay @erlangg99254182  Amazing  #NFT #NFTs #WLgiveaway #SolanaNFTs #Solana,en,"['nft', 'nfts', 'wlgiveaway', 'solananfts', 'solana']",[],3,0,1
2022-04-24 05:30:26,ibrahim_klc11," https://t.co/dzy4DS981q #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Again, there is a message from the depths of nature. 0.08 ETH  https://t.co/Cg0Y5YEta6",en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],6,1,0
2022-04-24 05:30:21,TMPLSportswear,We are busy working on a brand strategy that will be a first for the sportswear industry for many reasons. Exciting things coming! Stay tuned! #NFTs #NFT #NFTCommunity #fitness #health,en,"['nfts', 'nft', 'nftcommunity', 'fitness', 'health']",[],5,0,1
2022-04-24 05:30:20,CreativesHollis,#NFTCommunity #NFT #NFTs,und,"['nftcommunity', 'nft', 'nfts']",[],6,1,0
2022-04-24 05:30:18,Things_on_ETH,🔥 #looksrare 👀 MINT now and peep before you do! link in bio #newNFTs #pfpNFT #NFTs #NFTcommunity #cryptoart #NFT #NFTdrops #NFTcollection  https://t.co/MYU90xMZXk,en,"['looksrare', 'newnfts', 'pfpnft', 'nfts', 'nftcommunity', 'cryptoart', 'nft', 'nftdrops', 'nftcollection']",[],5,1,0
2022-04-24 05:30:18,artynftdrop,Who wants to buy? Price of the Hangover Drop is only 0.006 #ETH.  #NFTCommunity #NFTs #NFTGiveaway #NFT #nftcollector #NFTProject  Check out this item on OpenSea  https://t.co/90waeFeZU4 @opensea,en,"['eth', 'nftcommunity', 'nfts', 'nftgiveaway', 'nft', 'nftcollector', 'nftproject']",[],6,2,0
2022-04-24 05:30:14,EgyDeities,Mint Your Ancient Egyptian GOD NFT   ⏩⏩  https://t.co/4sDmyUfqrE ⏪⏪  #NFT #Polygon #MATIC #NFTdrop #NFTgiveaway #NFTs #NFTCommunity #NFTart #NFTCollection #NFTCollections #digitalart #OpenSea #OpenSeaNFT #OpenSeaPolygon #Egypt  https://t.co/PzahDPgYkw,en,"['nft', 'polygon', 'matic', 'nftdrop', 'nftgiveaway', 'nfts', 'nftcommunity', 'nftart', 'nftcollection', 'nftcollections', 'digitalart', 'opensea', 'openseanft', 'openseapolygon', 'egypt']",[],6,2,1
2022-04-24 05:30:14,ibrahim_klc11, https://t.co/nmLmn6tvWG #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Like a person who is self-confident and realizes that he is good. Confidence 0.075 ETH  https://t.co/in6Bs6WD7U,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],6,1,1
2022-04-24 05:30:07,BoredPiratesCar,The Circus Tortoise - #NFTS #HAPC   https://t.co/YZ8kJnB2Vt  #nft #nftart #art #crypto #nftartist #digitalart #nftcommunity #nftcollector #cryptoart,en,"['nfts', 'hapc', 'nft', 'nftart', 'art', 'crypto', 'nftartist', 'digitalart', 'nftcommunity', 'nftcollector', 'cryptoart']",[],5,1,0
2022-04-24 05:30:06,skinsofreality,The vibrations of nature can shake our crumbling anguish . Check me on  https://t.co/1Czv9mjLLC  #NFTCollection #NFTphotographers #cryptoart  #nftart #NFTProjects #opensea #NFTCommunity #nftcollector #nfts #NFT #NFTProject #Crypto  https://t.co/NcbHuzuDgW,en,"['nftcollection', 'nftphotographers', 'cryptoart', 'nftart', 'nftprojects', 'opensea', 'nftcommunity', 'nftcollector', 'nfts', 'nft', 'nftproject', 'crypto']",[],5,2,0
2022-04-24 05:30:06,BoredPiratesCar,"#NFTGiveaway! 🎉  We are giving away 3x Bored Pirate NFTs from  @BoredPiratesCar , worth ~1 ETH!   https://t.co/lXBgxufgLX  To enter: 1. Follow  @BoredPiratesCar  2. Like, Retweet and Tag 3 friends *24h to enter #nft #nftart #art #nfts #crypto #nftartist #digitalart",en,"['nftgiveaway', 'nft', 'nftart', 'art', 'nfts', 'crypto', 'nftartist', 'digitalart']",[],3,3,1
2022-04-24 05:30:04,PewPewLazurrzzz,I was trying to find a picture of how a #PolarisCruiser would look like when it transforms to a robot from @InfiniteFleet's twitter feed BUT found something else!  A mech called the The XM-03 Hornet!   #InfiniteFleet #Bitcoin #NFT #NFTs #NFTCommunity  #NFTGame #MMO #spacegame,en,"['polariscruiser', 'infinitefleet', 'bitcoin', 'nft', 'nfts', 'nftcommunity', 'nftgame', 'mmo', 'spacegame']",[],6,1,0
2022-04-24 05:30:00,Ai_casso,"""Revenging Mother""  ""Calling all the bad guys to attack a person. Keeping no quiet and sacrificing one another. Avenging her one and only child is the only justice she needs.""  #NFT #NFTs #AI #AIArt #AiCasso  https://t.co/A2MKnRaKWF",en,"['nft', 'nfts', 'ai', 'aiart', 'aicasso']",[],1,1,0
2022-04-24 05:30:00,BenTimmins8,"These NFTs represent us, the close-knit community of free thinkers, artists, and geeks who are erasing the friction of physical reality to enter cyberspace.   Hurry! Visit the link in the bio to gather more information!  #nfts  #nft #nftart #nftcommunity  #nftcollector #nftartist  https://t.co/j3cuxo58tt",en,"['nfts', 'nft', 'nftart', 'nftcommunity', 'nftcollector', 'nftartist']",[],6,1,0
2022-04-24 05:30:00,Kaononai_nft,Which one do you like the most? 🔥  Price: 0.005eth Polygon 💸  Check Kaononai on opensea   https://t.co/K3eQn19Mhg  #NFT #opensea #NFTGiveaway #NFTs #NFTCollection #NFTartists  https://t.co/rRs2UnXyjn,en,"['nft', 'opensea', 'nftgiveaway', 'nfts', 'nftcollection', 'nftartists']",[],4,2,1
